0, 0.3
1, -0.1
2, -0.1
3, 0.1
4, -0.1
5, -0.2
6, -0.2
7, 0.1
8, 0.2
9, -0.1
10, 0.1
11, 0.2
12, -0.2
13, 0.2
14, -0.4
15, 0.1
16, 0.3
17, 0.1
18, -0.3
19, 0.0
20, -0.2
21, 0.4
22, 0.3
23, 0.2
24, -0.3
25, -0.1
26, 0.2
27, 0.0
28, -0.2
29, -0.3
30, 0.5
31, 0.0
32, 0.3
33, 0.2
34, 0.0
35, -0.1
36, -0.1
37, 0.2
38, -0.2
39, 0.0
40, 0.1
41, -0.3
42, -0.5
43, 0.0
44, 0.1
45, -0.2
46, -0.2
47, 0.0
48, 0.2
49, 0.4
50, -0.1
51, 0.4
52, -0.3
53, 0.1
54, 0.0
55, -0.5
56, 0.1
57, 0.1
58, 0.2
59, -0.3
60, 0.2
61, 0.0
62, 0.1
63, 0.0
64, 0.1
65, -0.2
66, -0.3
67, -0.2
68, -0.2
69, 0.0
70, -0.1
71, -0.3
72, 0.2
73, 0.5
74, -0.4
75, -0.3
76, 0.2
77, 0.4
78, 0.2
79, 0.3
80, -0.1
81, -0.2
82, 0.3
83, 0.1
84, -0.1
85, -0.2
86, -0.3
87, 0.1
88, 0.1
89, -0.1
90, 0.1
91, 0.1
92, 0.0
93, -0.3
94, 0.4
95, 0.1
96, 0.3
97, 0.1
98, 0.0
99, 0.2
100, 0.1
101, 0.2
102, 0.3
103, 0.2
104, -0.1
105, -0.2
106, 0.1
107, 0.4
108, -0.2
109, 0.2
110, 0.0
111, 0.4
112, -0.3
113, -0.1
114, 0.1
115, 0.4
116, 0.2
117, 0.2
118, -0.2
119, -0.1
120, -0.2
121, 0.0
122, -0.4
123, 0.0
124, 0.3
125, -0.1
126, 0.1
127, -0.5
128, 0.1
129, 0.4
130, 0.0
131, 0.0
132, 0.2
133, 0.3
134, 0.5
135, -0.5
136, -0.3
137, 0.1
138, 0.0
139, 0.0
140, -0.1
141, -0.1
142, 0.0
143, 0.1
144, -0.1
145, 0.3
146, 0.3
147, -0.2
148, -0.1
149, 0.0
150, 0.2
151, 0.1
152, -0.2
153, 0.1
154, 0.5
155, -0.1
156, 0.1
157, -0.2
158, -0.4
159, 0.1
160, 0.2
161, 0.2
162, -0.3
163, -0.3
164, 0.1
165, 0.1
166, 0.1
167, -0.2
168, 0.2
169, 0.2
170, 0.2
171, -0.1
172, -0.2
173, -0.2
174, 0.0
175, 0.0
176, 0.2
177, 0.0
178, -0.3
179, -0.1
180, 0.0
181, 0.2
182, -0.2
183, 0.2
184, -0.1
185, 0.0
186, 0.1
187, -0.2
188, 0.2
189, -0.1
190, 0.0
191, -0.1
192, 0.0
193, -0.2
194, -0.1
195, 0.0
196, -0.2
197, -0.2
198, -0.2
199, 0.0
200, -0.6
201, 0.0
202, 0.1
203, -0.1
204, 0.0
205, -0.3
206, 0.0
207, -0.2
208, -0.1
209, 0.1
210, 0.2
211, 0.4
212, 0.0
213, -0.3
214, -0.1
215, -0.1
216, 0.3
217, 0.0
218, 0.1
219, -0.2
220, 0.2
221, 0.3
222, 0.2
223, -0.1
224, 0.2
225, 0.2
226, -0.2
227, 0.2
228, -0.1
229, 0.1
230, 0.2
231, -0.1
232, -0.1
233, 0.1
234, 0.4
235, -0.2
236, 0.2
237, 0.4
238, 0.4
239, 0.1
240, 0.1
241, -0.3
242, -0.2
243, -0.1
244, 0.0
245, -0.6
246, -0.1
247, 0.0
248, 0.0
249, -0.2
250, 0.1
251, 0.2
252, -0.2
253, 0.2
254, 0.0
255, 0.0
256, -0.2
257, 0.3
258, 0.2
259, 0.3
260, 0.2
261, -0.1
