0, 0.0
1, -0.3
2, 0.2
3, 0.5
4, 0.5
5, -0.3
6, 0.3
7, 0.1
8, 0.1
9, 0.0
10, 0.0
11, 0.0
12, -0.1
13, 0.1
14, 0.2
15, 0.1
16, -0.1
17, 0.2
18, -0.3
19, -0.1
20, -0.1
21, 0.3
22, -0.4
23, -0.1
24, 0.2
25, 0.0
26, 0.4
27, -0.2
28, -0.2
29, -0.1
30, -0.3
31, 0.2
32, -0.1
33, 0.1
34, 0.0
35, 0.0
36, 0.1
37, -0.3
38, 0.3
39, 0.2
40, 0.5
41, 0.4
42, 0.3
43, 0.1
44, -0.3
45, -0.3
46, -0.4
47, -0.3
48, 0.5
49, 0.0
50, 0.1
51, -0.1
52, -0.4
53, 0.4
54, 0.0
55, 0.0
56, -0.1
57, 0.3
58, 0.4
59, -0.2
60, 0.3
61, 0.1
62, 0.2
63, -0.1
64, -0.2
65, -0.1
66, 0.0
67, 0.1
68, -0.2
69, -0.2
70, 0.0
71, -0.2
72, -0.1
73, 0.0
74, 0.0
75, -0.1
76, 0.4
77, 0.2
78, -0.4
79, 0.0
80, 0.3
81, -0.2
82, -0.3
83, 0.3
84, 0.1
85, 0.1
86, 0.0
87, 0.2
88, 0.2
89, 0.4
90, 0.0
91, 0.0
92, -0.1
93, -0.4
94, -0.4
95, -0.5
96, 0.0
97, 0.3
98, 0.0
99, 0.0
100, -0.1
101, 0.1
102, 0.2
103, 0.1
104, 0.2
105, -0.1
106, 0.2
107, 0.2
108, -0.7
109, -0.1
110, 0.5
111, -0.2
112, 0.0
113, 0.4
114, 0.1
115, 0.0
116, 0.2
117, 0.0
118, -0.1
119, -0.1
120, 0.1
121, -0.1
122, -0.1
123, 0.3
124, -0.2
125, 0.1
126, -0.2
127, -0.4
128, 0.3
129, 0.0
130, 0.0
131, -0.3
132, -0.1
133, 0.0
134, 0.5
135, -0.3
136, -0.3
137, -0.3
138, 0.0
139, -0.1
140, 0.1
141, -0.1
142, -0.2
143, 0.0
144, 0.0
145, -0.2
146, -0.1
147, -0.1
148, -0.2
149, 0.0
150, -0.4
151, 0.1
